index,year,month,day,big_endian_date,little_endian_date,us_date,title,authors,first_author,second_author,pseudonym_of
1407,1958,9,7,1958-9-7,7/9/1958,9/7/1958,Anatomy of a Murder,Robert Traver,Robert Traver,,
1408,1958,9,14,1958-9-14,14/9/1958,9/14/1958,Anatomy of a Murder,Robert Traver,Robert Traver,,
1409,1958,9,21,1958-9-21,21/9/1958,9/21/1958,Anatomy of a Murder,Robert Traver,Robert Traver,,
1410,1958,9,28,1958-9-28,28/9/1958,9/28/1958,Lolita,Vladimir Nabokov,Vladimir Nabokov,,
1411,1958,10,5,1958-10-5,5/10/1958,10/5/1958,Lolita,Vladimir Nabokov,Vladimir Nabokov,,
1412,1958,10,12,1958-10-12,12/10/1958,10/12/1958,Lolita,Vladimir Nabokov,Vladimir Nabokov,,
1413,1958,10,19,1958-10-19,19/10/1958,10/19/1958,Lolita,Vladimir Nabokov,Vladimir Nabokov,,
1414,1958,10,26,1958-10-26,26/10/1958,10/26/1958,Lolita,Vladimir Nabokov,Vladimir Nabokov,,
1415,1958,11,2,1958-11-2,2/11/1958,11/2/1958,Lolita,Vladimir Nabokov,Vladimir Nabokov,,
1416,1958,11,9,1958-11-9,9/11/1958,11/9/1958,Lolita,Vladimir Nabokov,Vladimir Nabokov,,
1417,1958,11,16,1958-11-16,16/11/1958,11/16/1958,Doctor Zhivago,Boris Pasternak,Boris Pasternak,,
1418,1958,11,23,1958-11-23,23/11/1958,11/23/1958,Doctor Zhivago,Boris Pasternak,Boris Pasternak,,
1419,1958,11,30,1958-11-30,30/11/1958,11/30/1958,Doctor Zhivago,Boris Pasternak,Boris Pasternak,,
1420,1958,12,7,1958-12-7,7/12/1958,12/7/1958,Doctor Zhivago,Boris Pasternak,Boris Pasternak,,
1421,1958,12,14,1958-12-14,14/12/1958,12/14/1958,Doctor Zhivago,Boris Pasternak,Boris Pasternak,,
1422,1958,12,21,1958-12-21,21/12/1958,12/21/1958,Doctor Zhivago,Boris Pasternak,Boris Pasternak,,
1423,1958,12,28,1958-12-28,28/12/1958,12/28/1958,Doctor Zhivago,Boris Pasternak,Boris Pasternak,,
1424,1959,1,4,1959-1-4,4/1/1959,1/4/1959,Doctor Zhivago,Boris Pasternak,Boris Pasternak,,
1425,1959,1,11,1959-1-11,11/1/1959,1/11/1959,Doctor Zhivago,Boris Pasternak,Boris Pasternak,,
1426,1959,1,18,1959-1-18,18/1/1959,1/18/1959,Doctor Zhivago,Boris Pasternak,Boris Pasternak,,
1427,1959,1,25,1959-1-25,25/1/1959,1/25/1959,Doctor Zhivago,Boris Pasternak,Boris Pasternak,,
1428,1959,2,1,1959-2-1,1/2/1959,2/1/1959,Doctor Zhivago,Boris Pasternak,Boris Pasternak,,
1429,1959,2,8,1959-2-8,8/2/1959,2/8/1959,Doctor Zhivago,Boris Pasternak,Boris Pasternak,,
1430,1959,2,15,1959-2-15,15/2/1959,2/15/1959,Doctor Zhivago,Boris Pasternak,Boris Pasternak,,
1431,1959,2,22,1959-2-22,22/2/1959,2/22/1959,Doctor Zhivago,Boris Pasternak,Boris Pasternak,,
1432,1959,3,1,1959-3-1,1/3/1959,3/1/1959,Doctor Zhivago,Boris Pasternak,Boris Pasternak,,
1433,1959,3,8,1959-3-8,8/3/1959,3/8/1959,Doctor Zhivago,Boris Pasternak,Boris Pasternak,,
1434,1959,3,15,1959-3-15,15/3/1959,3/15/1959,Doctor Zhivago,Boris Pasternak,Boris Pasternak,,
1435,1959,3,22,1959-3-22,22/3/1959,3/22/1959,Doctor Zhivago,Boris Pasternak,Boris Pasternak,,
1436,1959,3,29,1959-3-29,29/3/1959,3/29/1959,Doctor Zhivago,Boris Pasternak,Boris Pasternak,,
1437,1959,4,5,1959-4-5,5/4/1959,4/5/1959,Doctor Zhivago,Boris Pasternak,Boris Pasternak,,
1438,1959,4,12,1959-4-12,12/4/1959,4/12/1959,Doctor Zhivago,Boris Pasternak,Boris Pasternak,,
1439,1959,4,19,1959-4-19,19/4/1959,4/19/1959,Doctor Zhivago,Boris Pasternak,Boris Pasternak,,
1440,1959,4,26,1959-4-26,26/4/1959,4/26/1959,Doctor Zhivago,Boris Pasternak,Boris Pasternak,,
1441,1959,5,3,1959-5-3,3/5/1959,5/3/1959,Doctor Zhivago,Boris Pasternak,Boris Pasternak,,
1442,1959,5,10,1959-5-10,10/5/1959,5/10/1959,Doctor Zhivago,Boris Pasternak,Boris Pasternak,,
1443,1959,5,17,1959-5-17,17/5/1959,5/17/1959,Exodus,Leon Uris,Leon Uris,,
1444,1959,5,24,1959-5-24,24/5/1959,5/24/1959,Exodus,Leon Uris,Leon Uris,,
1445,1959,5,31,1959-5-31,31/5/1959,5/31/1959,Exodus,Leon Uris,Leon Uris,,
1446,1959,6,7,1959-6-7,7/6/1959,6/7/1959,Exodus,Leon Uris,Leon Uris,,
1447,1959,6,14,1959-6-14,14/6/1959,6/14/1959,Exodus,Leon Uris,Leon Uris,,
1448,1959,6,21,1959-6-21,21/6/1959,6/21/1959,Exodus,Leon Uris,Leon Uris,,
1449,1959,6,28,1959-6-28,28/6/1959,6/28/1959,Exodus,Leon Uris,Leon Uris,,
1450,1959,7,5,1959-7-5,5/7/1959,7/5/1959,Exodus,Leon Uris,Leon Uris,,
1451,1959,7,12,1959-7-12,12/7/1959,7/12/1959,Exodus,Leon Uris,Leon Uris,,
1452,1959,7,19,1959-7-19,19/7/1959,7/19/1959,Exodus,Leon Uris,Leon Uris,,
1453,1959,7,26,1959-7-26,26/7/1959,7/26/1959,Exodus,Leon Uris,Leon Uris,,
1454,1959,8,2,1959-8-2,2/8/1959,8/2/1959,Exodus,Leon Uris,Leon Uris,,
1455,1959,8,9,1959-8-9,9/8/1959,8/9/1959,Exodus,Leon Uris,Leon Uris,,
1456,1959,8,16,1959-8-16,16/8/1959,8/16/1959,Exodus,Leon Uris,Leon Uris,,
1457,1959,8,23,1959-8-23,23/8/1959,8/23/1959,Exodus,Leon Uris,Leon Uris,,
1458,1959,8,30,1959-8-30,30/8/1959,8/30/1959,Exodus,Leon Uris,Leon Uris,,
1459,1959,9,6,1959-9-6,6/9/1959,9/6/1959,Exodus,Leon Uris,Leon Uris,,
1460,1959,9,13,1959-9-13,13/9/1959,9/13/1959,Exodus,Leon Uris,Leon Uris,,
1461,1959,9,20,1959-9-20,20/9/1959,9/20/1959,Exodus,Leon Uris,Leon Uris,,
1462,1959,9,27,1959-9-27,27/9/1959,9/27/1959,Exodus,Leon Uris,Leon Uris,,
1463,1959,10,4,1959-10-4,4/10/1959,10/4/1959,Advise and Consent,Allen Drury,Allen Drury,,
1464,1959,10,11,1959-10-11,11/10/1959,10/11/1959,Advise and Consent,Allen Drury,Allen Drury,,
1465,1959,10,18,1959-10-18,18/10/1959,10/18/1959,Advise and Consent,Allen Drury,Allen Drury,,
1466,1959,10,25,1959-10-25,25/10/1959,10/25/1959,Advise and Consent,Allen Drury,Allen Drury,,
1467,1959,11,1,1959-11-1,1/11/1959,11/1/1959,Advise and Consent,Allen Drury,Allen Drury,,
1468,1959,11,8,1959-11-8,8/11/1959,11/8/1959,Advise and Consent,Allen Drury,Allen Drury,,
1469,1959,11,15,1959-11-15,15/11/1959,11/15/1959,Advise and Consent,Allen Drury,Allen Drury,,
1470,1959,11,22,1959-11-22,22/11/1959,11/22/1959,Advise and Consent,Allen Drury,Allen Drury,,
1471,1959,11,29,1959-11-29,29/11/1959,11/29/1959,Advise and Consent,Allen Drury,Allen Drury,,
1472,1959,12,6,1959-12-6,6/12/1959,12/6/1959,Advise and Consent,Allen Drury,Allen Drury,,
1473,1959,12,13,1959-12-13,13/12/1959,12/13/1959,Advise and Consent,Allen Drury,Allen Drury,,
1474,1959,12,20,1959-12-20,20/12/1959,12/20/1959,Advise and Consent,Allen Drury,Allen Drury,,
1475,1959,12,27,1959-12-27,27/12/1959,12/27/1959,Advise and Consent,Allen Drury,Allen Drury,,
1476,1960,1,3,1960-1-3,3/1/1960,1/3/1960,Advise and Consent,Allen Drury,Allen Drury,,
1477,1960,1,10,1960-1-10,10/1/1960,1/10/1960,Advise and Consent,Allen Drury,Allen Drury,,
1478,1960,1,17,1960-1-17,17/1/1960,1/17/1960,Hawaii,James Michener,James Michener,,
1479,1960,1,24,1960-1-24,24/1/1960,1/24/1960,Advise and Consent,Allen Drury,Allen Drury,,
1480,1960,1,31,1960-1-31,31/1/1960,1/31/1960,Hawaii,James Michener,James Michener,,
1481,1960,2,7,1960-2-7,7/2/1960,2/7/1960,Hawaii,James Michener,James Michener,,
1482,1960,2,14,1960-2-14,14/2/1960,2/14/1960,Hawaii,James Michener,James Michener,,
1483,1960,2,21,1960-2-21,21/2/1960,2/21/1960,Hawaii,James Michener,James Michener,,
1484,1960,2,28,1960-2-28,28/2/1960,2/28/1960,Hawaii,James Michener,James Michener,,
1485,1960,3,6,1960-3-6,6/3/1960,3/6/1960,Hawaii,James Michener,James Michener,,
1486,1960,3,13,1960-3-13,13/3/1960,3/13/1960,Hawaii,James Michener,James Michener,,
1487,1960,3,20,1960-3-20,20/3/1960,3/20/1960,Hawaii,James Michener,James Michener,,
1488,1960,3,27,1960-3-27,27/3/1960,3/27/1960,Hawaii,James Michener,James Michener,,
1489,1960,4,3,1960-4-3,3/4/1960,4/3/1960,Hawaii,James Michener,James Michener,,
1490,1960,4,10,1960-4-10,10/4/1960,4/10/1960,Hawaii,James Michener,James Michener,,
1491,1960,4,17,1960-4-17,17/4/1960,4/17/1960,Hawaii,James Michener,James Michener,,
1492,1960,4,24,1960-4-24,24/4/1960,4/24/1960,Hawaii,James Michener,James Michener,,
1493,1960,5,1,1960-5-1,1/5/1960,5/1/1960,Hawaii,James Michener,James Michener,,
1494,1960,5,8,1960-5-8,8/5/1960,5/8/1960,Hawaii,James Michener,James Michener,,
1495,1960,5,15,1960-5-15,15/5/1960,5/15/1960,Hawaii,James Michener,James Michener,,
1496,1960,5,22,1960-5-22,22/5/1960,5/22/1960,Advise and Consent,Allen Drury,Allen Drury,,
1497,1960,5,29,1960-5-29,29/5/1960,5/29/1960,Hawaii,James Michener,James Michener,,
1498,1960,6,5,1960-6-5,5/6/1960,6/5/1960,Advise and Consent,Allen Drury,Allen Drury,,
1499,1960,6,12,1960-6-12,12/6/1960,6/12/1960,Advise and Consent,Allen Drury,Allen Drury,,
1500,1960,6,19,1960-6-19,19/6/1960,6/19/1960,Advise and Consent,Allen Drury,Allen Drury,,
1501,1960,6,26,1960-6-26,26/6/1960,6/26/1960,Advise and Consent,Allen Drury,Allen Drury,,
1502,1960,7,3,1960-7-3,3/7/1960,7/3/1960,Advise and Consent,Allen Drury,Allen Drury,,
1503,1960,7,10,1960-7-10,10/7/1960,7/10/1960,Advise and Consent,Allen Drury,Allen Drury,,
1504,1960,7,17,1960-7-17,17/7/1960,7/17/1960,Hawaii,James Michener,James Michener,,
1505,1960,7,24,1960-7-24,24/7/1960,7/24/1960,Advise and Consent,Allen Drury,Allen Drury,,
1506,1960,7,31,1960-7-31,31/7/1960,7/31/1960,Advise and Consent,Allen Drury,Allen Drury,,
1507,1960,8,7,1960-8-7,7/8/1960,8/7/1960,Advise and Consent,Allen Drury,Allen Drury,,
1508,1960,8,14,1960-8-14,14/8/1960,8/14/1960,Advise and Consent,Allen Drury,Allen Drury,,
1509,1960,8,21,1960-8-21,21/8/1960,8/21/1960,Hawaii,James Michener,James Michener,,
1510,1960,8,28,1960-8-28,28/8/1960,8/28/1960,Hawaii,James Michener,James Michener,,
1511,1960,9,4,1960-9-4,4/9/1960,9/4/1960,Hawaii,James Michener,James Michener,,
1512,1960,9,11,1960-9-11,11/9/1960,9/11/1960,Hawaii,James Michener,James Michener,,
1513,1960,9,18,1960-9-18,18/9/1960,9/18/1960,Hawaii,James Michener,James Michener,,
1514,1960,9,25,1960-9-25,25/9/1960,9/25/1960,Hawaii,James Michener,James Michener,,
1515,1960,10,2,1960-10-2,2/10/1960,10/2/1960,Hawaii,James Michener,James Michener,,
1516,1960,10,9,1960-10-9,9/10/1960,10/9/1960,Hawaii,James Michener,James Michener,,
1517,1960,10,16,1960-10-16,16/10/1960,10/16/1960,Hawaii,James Michener,James Michener,,
1518,1960,10,23,1960-10-23,23/10/1960,10/23/1960,Hawaii,James Michener,James Michener,,
1519,1960,10,30,1960-10-30,30/10/1960,10/30/1960,Hawaii,James Michener,James Michener,,
1520,1960,11,6,1960-11-6,6/11/1960,11/6/1960,Hawaii,James Michener,James Michener,,
1521,1960,11,13,1960-11-13,13/11/1960,11/13/1960,Hawaii,James Michener,James Michener,,
1522,1960,11,20,1960-11-20,20/11/1960,11/20/1960,Hawaii,James Michener,James Michener,,
1523,1960,11,27,1960-11-27,27/11/1960,11/27/1960,Advise and Consent,Allen Drury,Allen Drury,,
1524,1960,12,4,1960-12-4,4/12/1960,12/4/1960,Hawaii,James Michener,James Michener,,
1525,1960,12,11,1960-12-11,11/12/1960,12/11/1960,Hawaii,James Michener,James Michener,,
1526,1960,12,18,1960-12-18,18/12/1960,12/18/1960,Hawaii,James Michener,James Michener,,
1527,1960,12,25,1960-12-25,25/12/1960,12/25/1960,Hawaii,James Michener,James Michener,,
1528,1961,1,2,1961-1-2,2/1/1961,1/2/1961,Hawaii,James Michener,James Michener,,
1529,1961,1,9,1961-1-9,9/1/1961,1/9/1961,Hawaii,James Michener,James Michener,,
1530,1961,1,16,1961-1-16,16/1/1961,1/16/1961,Hawaii,James Michener,James Michener,,
1531,1961,1,23,1961-1-23,23/1/1961,1/23/1961,Hawaii,James Michener,James Michener,,
1532,1961,1,30,1961-1-30,30/1/1961,1/30/1961,Hawaii,James Michener,James Michener,,
1533,1961,2,6,1961-2-6,6/2/1961,2/6/1961,Hawaii,James Michener,James Michener,,
1534,1961,2,13,1961-2-13,13/2/1961,2/13/1961,Hawaii,James Michener,James Michener,,
1535,1961,2,20,1961-2-20,20/2/1961,2/20/1961,Hawaii,James Michener,James Michener,,
1536,1961,2,27,1961-2-27,27/2/1961,2/27/1961,Hawaii,James Michener,James Michener,,
1537,1961,3,5,1961-3-5,5/3/1961,3/5/1961,Hawaii,James Michener,James Michener,,
1538,1961,3,12,1961-3-12,12/3/1961,3/12/1961,Hawaii,James Michener,James Michener,,
1539,1961,3,19,1961-3-19,19/3/1961,3/19/1961,Hawaii,James Michener,James Michener,,
1540,1961,3,26,1961-3-26,26/3/1961,3/26/1961,The Last of the Just,André Schwarz-Bart,André Schwarz-Bart,,
1541,1961,4,2,1961-4-2,2/4/1961,4/2/1961,The Last of the Just,André Schwarz-Bart,André Schwarz-Bart,,
1542,1961,4,9,1961-4-9,9/4/1961,4/9/1961,The Last of the Just,André Schwarz-Bart,André Schwarz-Bart,,
1543,1961,4,16,1961-4-16,16/4/1961,4/16/1961,The Last of the Just,André Schwarz-Bart,André Schwarz-Bart,,
1544,1961,4,23,1961-4-23,23/4/1961,4/23/1961,The Agony and the Ecstasy,Irving Stone,Irving Stone,,
1545,1961,4,30,1961-4-30,30/4/1961,4/30/1961,The Agony and the Ecstasy,Irving Stone,Irving Stone,,
1546,1961,5,7,1961-5-7,7/5/1961,5/7/1961,The Agony and the Ecstasy,Irving Stone,Irving Stone,,
1547,1961,5,14,1961-5-14,14/5/1961,5/14/1961,The Agony and the Ecstasy,Irving Stone,Irving Stone,,
1548,1961,5,21,1961-5-21,21/5/1961,5/21/1961,The Agony and the Ecstasy,Irving Stone,Irving Stone,,
1549,1961,5,28,1961-5-28,28/5/1961,5/28/1961,The Agony and the Ecstasy,Irving Stone,Irving Stone,,
1550,1961,6,4,1961-6-4,4/6/1961,6/4/1961,The Agony and the Ecstasy,Irving Stone,Irving Stone,,
1551,1961,6,11,1961-6-11,11/6/1961,6/11/1961,The Agony and the Ecstasy,Irving Stone,Irving Stone,,
1552,1961,6,18,1961-6-18,18/6/1961,6/18/1961,The Agony and the Ecstasy,Irving Stone,Irving Stone,,
1553,1961,6,25,1961-6-25,25/6/1961,6/25/1961,The Agony and the Ecstasy,Irving Stone,Irving Stone,,
1554,1961,7,2,1961-7-2,2/7/1961,7/2/1961,The Agony and the Ecstasy,Irving Stone,Irving Stone,,
1555,1961,7,9,1961-7-9,9/7/1961,7/9/1961,The Agony and the Ecstasy,Irving Stone,Irving Stone,,
1556,1961,7,16,1961-7-16,16/7/1961,7/16/1961,The Agony and the Ecstasy,Irving Stone,Irving Stone,,
1557,1961,7,23,1961-7-23,23/7/1961,7/23/1961,The Agony and the Ecstasy,Irving Stone,Irving Stone,,
1558,1961,7,30,1961-7-30,30/7/1961,7/30/1961,The Agony and the Ecstasy,Irving Stone,Irving Stone,,
1559,1961,8,6,1961-8-6,6/8/1961,8/6/1961,The Agony and the Ecstasy,Irving Stone,Irving Stone,,
1560,1961,8,13,1961-8-13,13/8/1961,8/13/1961,The Agony and the Ecstasy,Irving Stone,Irving Stone,,
1561,1961,8,20,1961-8-20,20/8/1961,8/20/1961,The Agony and the Ecstasy,Irving Stone,Irving Stone,,
1562,1961,8,27,1961-8-27,27/8/1961,8/27/1961,The Agony and the Ecstasy,Irving Stone,Irving Stone,,
1563,1961,9,3,1961-9-3,3/9/1961,9/3/1961,The Agony and the Ecstasy,Irving Stone,Irving Stone,,
1564,1961,9,10,1961-9-10,10/9/1961,9/10/1961,The Agony and the Ecstasy,Irving Stone,Irving Stone,,
1565,1961,9,17,1961-9-17,17/9/1961,9/17/1961,The Agony and the Ecstasy,Irving Stone,Irving Stone,,
1566,1961,9,24,1961-9-24,24/9/1961,9/24/1961,The Agony and the Ecstasy,Irving Stone,Irving Stone,,
1567,1961,10,1,1961-10-1,1/10/1961,10/1/1961,The Agony and the Ecstasy,Irving Stone,Irving Stone,,
1568,1961,10,8,1961-10-8,8/10/1961,10/8/1961,The Agony and the Ecstasy,Irving Stone,Irving Stone,,
1569,1961,10,15,1961-10-15,15/10/1961,10/15/1961,The Agony and the Ecstasy,Irving Stone,Irving Stone,,
1570,1961,10,22,1961-10-22,22/10/1961,10/22/1961,The Agony and the Ecstasy,Irving Stone,Irving Stone,,
1571,1961,10,29,1961-10-29,29/10/1961,10/29/1961,Franny and Zooey,J.D. Salinger,J.D. Salinger,,
1572,1961,11,5,1961-11-5,5/11/1961,11/5/1961,Franny and Zooey,J.D. Salinger,J.D. Salinger,,
1573,1961,11,12,1961-11-12,12/11/1961,11/12/1961,Franny and Zooey,J.D. Salinger,J.D. Salinger,,
1574,1961,11,19,1961-11-19,19/11/1961,11/19/1961,Franny and Zooey,J.D. Salinger,J.D. Salinger,,
1575,1961,11,26,1961-11-26,26/11/1961,11/26/1961,Franny and Zooey,J.D. Salinger,J.D. Salinger,,
1576,1961,12,3,1961-12-3,3/12/1961,12/3/1961,Franny and Zooey,J.D. Salinger,J.D. Salinger,,
1577,1961,12,10,1961-12-10,10/12/1961,12/10/1961,Franny and Zooey,J.D. Salinger,J.D. Salinger,,
1578,1961,12,17,1961-12-17,17/12/1961,12/17/1961,Franny and Zooey,J.D. Salinger,J.D. Salinger,,
1579,1961,12,24,1961-12-24,24/12/1961,12/24/1961,Franny and Zooey,J.D. Salinger,J.D. Salinger,,
1580,1961,12,31,1961-12-31,31/12/1961,12/31/1961,Franny and Zooey,J.D. Salinger,J.D. Salinger,,
1581,1962,1,1,1962-1-1,1/1/1962,1/1/1962,Franny and Zooey,J.D. Salinger,J.D. Salinger,,
1582,1962,1,8,1962-1-8,8/1/1962,1/8/1962,Franny and Zooey,J.D. Salinger,J.D. Salinger,,
1583,1962,1,15,1962-1-15,15/1/1962,1/15/1962,Franny and Zooey,J.D. Salinger,J.D. Salinger,,
1584,1962,1,22,1962-1-22,22/1/1962,1/22/1962,Franny and Zooey,J.D. Salinger,J.D. Salinger,,
1585,1962,1,29,1962-1-29,29/1/1962,1/29/1962,Franny and Zooey,J.D. Salinger,J.D. Salinger,,
1586,1962,2,5,1962-2-5,5/2/1962,2/5/1962,Franny and Zooey,J.D. Salinger,J.D. Salinger,,
1587,1962,2,12,1962-2-12,12/2/1962,2/12/1962,Franny and Zooey,J.D. Salinger,J.D. Salinger,,
1588,1962,2,19,1962-2-19,19/2/1962,2/19/1962,Franny and Zooey,J.D. Salinger,J.D. Salinger,,
1589,1962,2,26,1962-2-26,26/2/1962,2/26/1962,Franny and Zooey,J.D. Salinger,J.D. Salinger,,
1590,1962,3,4,1962-3-4,4/3/1962,3/4/1962,Franny and Zooey,J.D. Salinger,J.D. Salinger,,
1591,1962,3,11,1962-3-11,11/3/1962,3/11/1962,Franny and Zooey,J.D. Salinger,J.D. Salinger,,
1592,1962,3,18,1962-3-18,18/3/1962,3/18/1962,Franny and Zooey,J.D. Salinger,J.D. Salinger,,
1593,1962,3,25,1962-3-25,25/3/1962,3/25/1962,Franny and Zooey,J.D. Salinger,J.D. Salinger,,
1594,1962,4,1,1962-4-1,1/4/1962,4/1/1962,Franny and Zooey,J.D. Salinger,J.D. Salinger,,
1595,1962,4,8,1962-4-8,8/4/1962,4/8/1962,Franny and Zooey,J.D. Salinger,J.D. Salinger,,
1596,1962,4,15,1962-4-15,15/4/1962,4/15/1962,Franny and Zooey,J.D. Salinger,J.D. Salinger,,
1597,1962,4,22,1962-4-22,22/4/1962,4/22/1962,Franny and Zooey,J.D. Salinger,J.D. Salinger,,
1598,1962,4,29,1962-4-29,29/4/1962,4/29/1962,Ship of Fools,Katherine Anne Porter,Katherine Anne Porter,,
1599,1962,5,6,1962-5-6,6/5/1962,5/6/1962,Ship of Fools,Katherine Anne Porter,Katherine Anne Porter,,
1600,1962,5,13,1962-5-13,13/5/1962,5/13/1962,Ship of Fools,Katherine Anne Porter,Katherine Anne Porter,,
1601,1962,5,20,1962-5-20,20/5/1962,5/20/1962,Ship of Fools,Katherine Anne Porter,Katherine Anne Porter,,
1602,1962,5,27,1962-5-27,27/5/1962,5/27/1962,Ship of Fools,Katherine Anne Porter,Katherine Anne Porter,,
1603,1962,6,3,1962-6-3,3/6/1962,6/3/1962,Ship of Fools,Katherine Anne Porter,Katherine Anne Porter,,
1604,1962,6,10,1962-6-10,10/6/1962,6/10/1962,Ship of Fools,Katherine Anne Porter,Katherine Anne Porter,,
1605,1962,6,17,1962-6-17,17/6/1962,6/17/1962,Ship of Fools,Katherine Anne Porter,Katherine Anne Porter,,
1606,1962,6,24,1962-6-24,24/6/1962,6/24/1962,Ship of Fools,Katherine Anne Porter,Katherine Anne Porter,,
1607,1962,7,1,1962-7-1,1/7/1962,7/1/1962,Ship of Fools,Katherine Anne Porter,Katherine Anne Porter,,
1608,1962,7,8,1962-7-8,8/7/1962,7/8/1962,Ship of Fools,Katherine Anne Porter,Katherine Anne Porter,,
1609,1962,7,15,1962-7-15,15/7/1962,7/15/1962,Ship of Fools,Katherine Anne Porter,Katherine Anne Porter,,
1610,1962,7,22,1962-7-22,22/7/1962,7/22/1962,Ship of Fools,Katherine Anne Porter,Katherine Anne Porter,,
1611,1962,7,29,1962-7-29,29/7/1962,7/29/1962,Ship of Fools,Katherine Anne Porter,Katherine Anne Porter,,
1612,1962,8,5,1962-8-5,5/8/1962,8/5/1962,Ship of Fools,Katherine Anne Porter,Katherine Anne Porter,,
1613,1962,8,12,1962-8-12,12/8/1962,8/12/1962,Ship of Fools,Katherine Anne Porter,Katherine Anne Porter,,
1614,1962,8,19,1962-8-19,19/8/1962,8/19/1962,Ship of Fools,Katherine Anne Porter,Katherine Anne Porter,,
1615,1962,8,26,1962-8-26,26/8/1962,8/26/1962,Ship of Fools,Katherine Anne Porter,Katherine Anne Porter,,
1616,1962,9,2,1962-9-2,2/9/1962,9/2/1962,Ship of Fools,Katherine Anne Porter,Katherine Anne Porter,,
1617,1962,9,9,1962-9-9,9/9/1962,9/9/1962,Ship of Fools,Katherine Anne Porter,Katherine Anne Porter,,
1618,1962,9,16,1962-9-16,16/9/1962,9/16/1962,Ship of Fools,Katherine Anne Porter,Katherine Anne Porter,,
1619,1962,9,23,1962-9-23,23/9/1962,9/23/1962,Ship of Fools,Katherine Anne Porter,Katherine Anne Porter,,
1620,1962,9,30,1962-9-30,30/9/1962,9/30/1962,Ship of Fools,Katherine Anne Porter,Katherine Anne Porter,,
1621,1962,10,7,1962-10-7,7/10/1962,10/7/1962,Ship of Fools,Katherine Anne Porter,Katherine Anne Porter,,
1622,1962,10,14,1962-10-14,14/10/1962,10/14/1962,Ship of Fools,Katherine Anne Porter,Katherine Anne Porter,,
1623,1962,10,21,1962-10-21,21/10/1962,10/21/1962,Ship of Fools,Katherine Anne Porter,Katherine Anne Porter,,
1624,1962,10,28,1962-10-28,28/10/1962,10/28/1962,A Shade of Difference,Allen Drury,Allen Drury,,
1625,1962,11,4,1962-11-4,4/11/1962,11/4/1962,A Shade of Difference,Allen Drury,Allen Drury,,
1626,1962,11,11,1962-11-11,11/11/1962,11/11/1962,A Shade of Difference,Allen Drury,Allen Drury,,
1627,1962,11,18,1962-11-18,18/11/1962,11/18/1962,Seven Days in May,Fletcher Knebel,Fletcher Knebel,,
1628,1962,11,25,1962-11-25,25/11/1962,11/25/1962,A Shade of Difference,Allen Drury,Allen Drury,,
1629,1962,12,2,1962-12-2,2/12/1962,12/2/1962,Seven Days in May,Fletcher Knebel,Fletcher Knebel,,
1630,1962,12,9,1962-12-9,9/12/1962,12/9/1962,Seven Days in May,Fletcher Knebel,Fletcher Knebel,,
1631,1962,12,16,1962-12-16,16/12/1962,12/16/1962,Not published due to the Newspaper Strike,,,,
1632,1962,12,23,1962-12-23,23/12/1962,12/23/1962,Not published due to the Newspaper Strike,,,,
1633,1962,12,30,1962-12-30,30/12/1962,12/30/1962,Not published due to the Newspaper Strike,,,,
1634,1963,1,6,1963-1-6,6/1/1963,1/6/1963,Not published due to the Newspaper Strike,,,,
1635,1963,1,13,1963-1-13,13/1/1963,1/13/1963,Not published due to the Newspaper Strike,,,,
1636,1963,1,20,1963-1-20,20/1/1963,1/20/1963,Not published due to the Newspaper Strike,,,,
1637,1963,1,27,1963-1-27,27/1/1963,1/27/1963,Not published due to the Newspaper Strike,,,,
1638,1963,2,3,1963-2-3,3/2/1963,2/3/1963,Not published due to the Newspaper Strike,,,,
1639,1963,2,10,1963-2-10,10/2/1963,2/10/1963,Not published due to the Newspaper Strike,,,,
1640,1963,2,17,1963-2-17,17/2/1963,2/17/1963,Not published due to the Newspaper Strike,,,,
1641,1963,2,24,1963-2-24,24/2/1963,2/24/1963,Not published due to the Newspaper Strike,,,,
1642,1963,3,3,1963-3-3,3/3/1963,3/3/1963,Seven Days in May,Fletcher Knebel,Fletcher Knebel,,
1643,1963,3,10,1963-3-10,10/3/1963,3/10/1963,"Raise High the Roof Beam, Carpenters",J. D. Salinger,J. D. Salinger,,
1644,1963,3,17,1963-3-17,17/3/1963,3/17/1963,"Raise High the Roof Beam, Carpenters",J. D. Salinger,J. D. Salinger,,
1645,1963,3,24,1963-3-24,24/3/1963,3/24/1963,"Raise High the Roof Beam, Carpenters",J. D. Salinger,J. D. Salinger,,
1646,1963,3,31,1963-3-31,31/3/1963,3/31/1963,"Raise High the Roof Beam, Carpenters",J. D. Salinger,J. D. Salinger,,
